Transaction ID,Transaction Date,Product Key,Quantity,Unit Price,Total Sales
TXN-07-0321,2026-07-30,Jabra Evolve2 40 Headset,18,11830.92,212956.56
TXN-07-0322,2026-07-02,Jabra Evolve2 40 Headset,15,12164.31,182464.65
TXN-07-0323,2026-07-28,Cisco CBS110 Network Switch,13,8529.21,110879.73
TXN-07-0324,2026-07-12,TP-Link UE300 Ethernet Adapter,8,1235.9,9887.2
TXN-07-0325,2026-07-25,Logitech Brio 500 Webcam,7,10999.62,76997.34
TXN-07-0326,2026-07-15,Poly Studio P15 Video Bar,7,35178.57,246249.99
TXN-07-0327,2026-07-31,Lenovo ThinkVision T24i,16,22238.13,355810.08
TXN-07-0328,2026-07-02,Samsung T7 Shield SSD 2TB,10,17508.94,175089.4
TXN-07-0329,2026-07-19,Microsoft LifeCam HD-3000,6,3397.73,20386.38
TXN-07-0330,2026-07-26,Poly Studio P15 Video Bar,11,35802.71,393829.81
TXN-07-0331,2026-07-08,APC Back-UPS 1100VA,4,8941.39,35765.56
TXN-07-0332,2026-07-14,HP E24 G5 Monitor,5,22504.61,112523.05
TXN-07-0333,2026-07-18,Dell P2425H Monitor,17,18978.67,322637.39
TXN-07-0334,2026-07-20,Dell P2425H Monitor,11,19333.15,212664.65
TXN-07-0335,2026-07-07,Logitech Brio 500 Webcam,20,11076.44,221528.8
TXN-07-0336,2026-07-25,HP E24 G5 Monitor,16,22437.96,359007.36
TXN-07-0337,2026-07-12,Microsoft LifeCam HD-3000,7,3692.12,25844.84
TXN-07-0338,2026-07-12,TP-Link UE300 Ethernet Adapter,3,1175.97,3527.91
TXN-07-0339,2026-07-01,HP E24 G5 Monitor,5,21933.3,109666.5
TXN-07-0340,2026-07-13,Kingston DataTraveler 64GB,3,706.61,2119.83
TXN-07-0341,2026-07-19,Logitech MX Master 3S,20,9258.57,185171.4
TXN-07-0342,2026-07-11,Logitech Brio 500 Webcam,1,11432.18,11432.18
TXN-07-0343,2026-07-04,SanDisk Extreme Portable SSD 1TB,20,10454.05,209081.0
TXN-07-0344,2026-07-06,Logitech K380 Keyboard,3,3209.95,9629.85
TXN-07-0345,2026-07-08,Kingston DataTraveler 64GB,12,715.8,8589.6
TXN-07-0346,2026-07-27,Microsoft LifeCam HD-3000,8,3309.65,26477.2
TXN-07-0347,2026-07-18,Poly Studio P15 Video Bar,17,34200.6,581410.2
TXN-07-0348,2026-07-11,Cisco CBS110 Network Switch,12,8277.94,99335.28
TXN-07-0349,2026-07-10,APC Back-UPS 1100VA,19,8650.66,164362.54
TXN-07-0350,2026-07-21,Logitech Brio 500 Webcam,15,11329.5,169942.5
TXN-07-0351,2026-07-08,Logitech Brio 500 Webcam,15,10473.47,157102.05
TXN-07-0352,2026-07-10,Samsung T7 Shield SSD 2TB,2,17507.5,35015.0
TXN-07-0353,2026-07-14,Kingston DataTraveler 64GB,2,693.19,1386.38
TXN-07-0354,2026-07-13,Logitech MX Master 3S,15,9493.54,142403.1
TXN-07-0355,2026-07-20,Logitech MX Master 3S,20,9117.14,182342.8
TXN-07-0356,2026-07-06,Microsoft LifeCam HD-3000,9,3487.25,31385.25
TXN-07-0357,2026-07-01,APC Back-UPS 1100VA,18,9185.83,165344.94
TXN-07-0358,2026-07-11,Cisco CBS110 Network Switch,5,8852.65,44263.25
TXN-07-0359,2026-07-22,Cisco CBS110 Network Switch,2,8069.82,16139.64
TXN-07-0360,2026-07-22,Dell P2425H Monitor,3,19256.23,57768.69
TXN-07-0361,2026-07-27,TP-Link UE300 Ethernet Adapter,4,1208.42,4833.68
TXN-07-0362,2026-07-10,Logitech K380 Keyboard,6,3307.05,19842.3
TXN-07-0363,2026-07-02,Logitech K380 Keyboard,12,3198.14,38377.68
TXN-07-0364,2026-07-11,APC Back-UPS 1100VA,20,9256.93,185138.6
TXN-07-0365,2026-07-09,HP E24 G5 Monitor,15,21401.15,321017.25
TXN-07-0366,2026-07-26,Logitech K380 Keyboard,2,3145.66,6291.32
TXN-07-0367,2026-07-05,SanDisk Extreme Portable SSD 1TB,8,10479.25,83834.0
TXN-07-0368,2026-07-08,Poly Studio P15 Video Bar,4,34651.69,138606.76
TXN-07-0369,2026-07-03,Samsung T7 Shield SSD 2TB,13,18600.67,241808.71
TXN-07-0370,2026-07-31,Lenovo ThinkVision T24i,18,22692.61,408466.98
TXN-07-0371,2026-07-07,TP-Link UE300 Ethernet Adapter,15,1243.21,18648.15
TXN-07-0372,2026-07-12,HP E24 G5 Monitor,12,21002.56,252030.72
TXN-07-0373,2026-07-16,APC Back-UPS 1100VA,4,8653.57,34614.28
TXN-07-0374,2026-07-28,Poly Studio P15 Video Bar,2,34630.03,69260.06
TXN-07-0375,2026-07-11,SanDisk Extreme Portable SSD 1TB,14,10780.65,150929.1
TXN-07-0376,2026-07-22,Logitech Brio 500 Webcam,7,10477.09,73339.63
TXN-07-0377,2026-07-28,Logitech Brio 500 Webcam,6,10813.3,64879.8
TXN-07-0378,2026-07-14,Microsoft LifeCam HD-3000,20,3535.54,70710.8
TXN-07-0379,2026-07-17,Poly Studio P15 Video Bar,4,33326.18,133304.72
TXN-07-0380,2026-07-02,Belkin USB-C 7-in-1 Hub,19,6541.88,124295.72
TXN-07-0381,2026-07-03,APC Back-UPS 1100VA,2,9524.23,19048.46
TXN-07-0382,2026-07-07,Logitech MX Master 3S,10,9024.59,90245.9
TXN-07-0383,2026-07-26,Logitech MX Master 3S,12,9147.68,109772.16
TXN-07-0384,2026-07-04,APC Back-UPS 1100VA,17,9398.32,159771.44
TXN-07-0385,2026-07-08,Lenovo ThinkVision T24i,11,22789.24,250681.64
TXN-07-0386,2026-07-26,Poly Studio P15 Video Bar,9,33678.72,303108.48
TXN-07-0387,2026-07-05,SanDisk Extreme Portable SSD 1TB,6,10159.31,60955.86
TXN-07-0388,2026-07-01,Belkin USB-C 7-in-1 Hub,15,6581.66,98724.9
TXN-07-0389,2026-07-26,Samsung T7 Shield SSD 2TB,18,18295.05,329310.9
TXN-07-0390,2026-07-04,Belkin USB-C 7-in-1 Hub,8,6317.03,50536.24
TXN-07-0391,2026-07-26,APC Back-UPS 1100VA,15,9194.27,137914.05
TXN-07-0392,2026-07-03,Jabra Evolve2 40 Headset,1,12158.87,12158.87
TXN-07-0393,2026-07-06,Poly Studio P15 Video Bar,18,33983.11,611695.98
TXN-07-0394,2026-07-01,Dell P2425H Monitor,15,18973.15,284597.25
TXN-07-0395,2026-07-10,TP-Link UE300 Ethernet Adapter,16,1240.7,19851.2
TXN-07-0396,2026-07-06,Samsung T7 Shield SSD 2TB,6,17815.48,106892.88
TXN-07-0397,2026-07-06,Belkin USB-C 7-in-1 Hub,3,6485.8,19457.4
TXN-07-0398,2026-07-25,Logitech K380 Keyboard,17,3247.87,55213.79
TXN-07-0399,2026-07-27,Lenovo ThinkVision T24i,9,24361.47,219253.23
TXN-07-0400,2026-07-04,Belkin USB-C 7-in-1 Hub,14,6583.96,92175.44
TXN-07-0401,2026-07-18,Kingston DataTraveler 64GB,8,694.04,5552.32
TXN-07-0402,2026-07-30,Logitech K380 Keyboard,10,3259.88,32598.8
TXN-07-0403,2026-07-08,Cisco CBS110 Network Switch,14,8404.49,117662.86
TXN-07-0404,2026-07-06,Logitech K380 Keyboard,10,3352.59,33525.9
TXN-07-0405,2026-07-28,Belkin USB-C 7-in-1 Hub,9,6631.72,59685.48
TXN-07-0406,2026-07-21,TP-Link UE300 Ethernet Adapter,1,1227.0,1227.0
TXN-07-0407,2026-07-03,Jabra Evolve2 40 Headset,8,12936.27,103490.16
TXN-07-0408,2026-07-15,Kingston DataTraveler 64GB,13,680.9,8851.7
TXN-07-0409,2026-07-01,Lenovo ThinkVision T24i,10,22181.89,221818.9
TXN-07-0410,2026-07-13,Samsung T7 Shield SSD 2TB,3,18030.11,54090.33
TXN-07-0411,2026-07-18,Belkin USB-C 7-in-1 Hub,17,6525.2,110928.4
TXN-07-0412,2026-07-30,Logitech Brio 500 Webcam,4,10655.95,42623.8
TXN-07-0413,2026-07-28,HP E24 G5 Monitor,3,20242.01,60726.03
TXN-07-0414,2026-07-20,Cisco CBS110 Network Switch,6,8198.27,49189.62
TXN-07-0415,2026-07-27,Kingston DataTraveler 64GB,18,706.27,12712.86
TXN-07-0416,2026-07-04,HP E24 G5 Monitor,18,20727.94,373102.92
TXN-07-0417,2026-07-11,APC Back-UPS 1100VA,12,8621.59,103459.08
TXN-07-0418,2026-07-22,Kingston DataTraveler 64GB,12,710.51,8526.12
TXN-07-0419,2026-07-16,Belkin USB-C 7-in-1 Hub,8,6231.16,49849.28
TXN-07-0420,2026-07-08,APC Back-UPS 1100VA,5,8461.11,42305.55
TXN-07-0421,2026-07-12,Cisco CBS110 Network Switch,11,8749.52,96244.72
TXN-07-0422,2026-07-16,Microsoft LifeCam HD-3000,17,3336.77,56725.09
TXN-07-0423,2026-07-06,Cisco CBS110 Network Switch,14,8558.91,119824.74
TXN-07-0424,2026-07-22,HP E24 G5 Monitor,12,22216.53,266598.36
TXN-07-0425,2026-07-22,APC Back-UPS 1100VA,15,8697.61,130464.15
TXN-07-0426,2026-07-30,APC Back-UPS 1100VA,6,8513.23,51079.38
TXN-07-0427,2026-07-14,Poly Studio P15 Video Bar,4,35424.95,141699.8
TXN-07-0428,2026-07-29,TP-Link UE300 Ethernet Adapter,13,1191.28,15486.64
TXN-07-0429,2026-07-14,Microsoft LifeCam HD-3000,19,3659.65,69533.35
TXN-07-0430,2026-07-26,Logitech K380 Keyboard,9,3394.07,30546.63
TXN-07-0431,2026-07-05,Belkin USB-C 7-in-1 Hub,6,6269.45,37616.7
TXN-07-0432,2026-07-12,Logitech K380 Keyboard,20,3399.03,67980.6
TXN-07-0433,2026-07-31,Dell P2425H Monitor,16,19908.99,318543.84
TXN-07-0434,2026-07-24,Jabra Evolve2 40 Headset,10,12103.31,121033.1
TXN-07-0435,2026-07-07,HP E24 G5 Monitor,9,22567.47,203107.23
TXN-07-0436,2026-07-12,Poly Studio P15 Video Bar,7,33151.45,232060.15
TXN-07-0437,2026-07-20,Kingston DataTraveler 64GB,10,689.27,6892.7
TXN-07-0438,2026-07-21,Samsung T7 Shield SSD 2TB,11,18690.5,205595.5
TXN-07-0439,2026-07-23,APC Back-UPS 1100VA,2,8652.05,17304.1
TXN-07-0440,2026-07-27,Logitech K380 Keyboard,3,3329.06,9987.18
TXN-07-0441,2026-07-07,Jabra Evolve2 40 Headset,16,12913.99,206623.84
TXN-07-0442,2026-07-22,Kingston DataTraveler 64GB,20,733.21,14664.2
TXN-07-0443,2026-07-02,TP-Link UE300 Ethernet Adapter,1,1240.72,1240.72
TXN-07-0444,2026-07-06,APC Back-UPS 1100VA,3,8531.69,25595.07
TXN-07-0445,2026-07-23,Dell P2425H Monitor,17,19183.75,326123.75
TXN-07-0446,2026-07-21,Logitech Brio 500 Webcam,7,11387.35,79711.45
TXN-07-0447,2026-07-27,Lenovo ThinkVision T24i,10,24204.68,242046.8
TXN-07-0448,2026-07-24,SanDisk Extreme Portable SSD 1TB,4,10984.32,43937.28
TXN-07-0449,2026-07-20,Microsoft LifeCam HD-3000,15,3608.63,54129.45
TXN-07-0450,2026-07-07,TP-Link UE300 Ethernet Adapter,11,1216.33,13379.63
TXN-07-0451,2026-07-09,TP-Link UE300 Ethernet Adapter,10,1173.97,11739.7
TXN-07-0452,2026-07-27,APC Back-UPS 1100VA,15,9104.81,136572.15
TXN-07-0453,2026-07-15,Logitech MX Master 3S,2,9117.81,18235.62
TXN-07-0454,2026-07-17,Logitech K380 Keyboard,7,3341.75,23392.25
TXN-07-0455,2026-07-23,HP E24 G5 Monitor,18,22346.07,402229.26
TXN-07-0456,2026-07-18,APC Back-UPS 1100VA,8,8830.0,70640.0
TXN-07-0457,2026-07-01,TP-Link UE300 Ethernet Adapter,11,1179.42,12973.62
TXN-07-0458,2026-07-25,HP E24 G5 Monitor,6,21852.13,131112.78
TXN-07-0459,2026-07-08,TP-Link UE300 Ethernet Adapter,17,1239.43,21070.31
TXN-07-0460,2026-07-27,TP-Link UE300 Ethernet Adapter,11,1255.51,13810.61
TXN-07-0461,2026-07-11,HP E24 G5 Monitor,18,21361.24,384502.32
TXN-07-0462,2026-07-23,Cisco CBS110 Network Switch,10,8920.25,89202.5
TXN-07-0463,2026-07-21,Belkin USB-C 7-in-1 Hub,17,6412.71,109016.07
TXN-07-0464,2026-07-10,Lenovo ThinkVision T24i,15,21983.2,329748.0
TXN-07-0465,2026-07-14,Poly Studio P15 Video Bar,14,35253.0,493542.0
TXN-07-0466,2026-07-11,Samsung T7 Shield SSD 2TB,2,17834.66,35669.32
TXN-07-0467,2026-07-14,Kingston DataTraveler 64GB,2,660.03,1320.06
TXN-07-0468,2026-07-18,Cisco CBS110 Network Switch,13,8202.0,106626.0
TXN-07-0469,2026-07-27,Logitech K380 Keyboard,4,3416.23,13664.92
TXN-07-0470,2026-07-10,Jabra Evolve2 40 Headset,7,12929.46,90506.22
TXN-07-0471,2026-07-22,Logitech Brio 500 Webcam,10,11344.08,113440.8
TXN-07-0472,2026-07-14,Lenovo ThinkVision T24i,16,24349.51,389592.16
TXN-07-0473,2026-07-23,Cisco CBS110 Network Switch,18,8634.93,155428.74
TXN-07-0474,2026-07-30,Dell P2425H Monitor,16,17990.07,287841.12
TXN-07-0475,2026-07-14,Cisco CBS110 Network Switch,3,8177.57,24532.71
TXN-07-0476,2026-07-26,Microsoft LifeCam HD-3000,18,3688.87,66399.66
TXN-07-0477,2026-07-19,Jabra Evolve2 40 Headset,4,11755.32,47021.28
TXN-07-0478,2026-07-09,Samsung T7 Shield SSD 2TB,8,17116.89,136935.12
TXN-07-0479,2026-07-20,SanDisk Extreme Portable SSD 1TB,7,10555.92,73891.44
TXN-07-0480,2026-07-01,Poly Studio P15 Video Bar,9,36149.6,325346.4
TXN-07-0481,2026-07-20,Jabra Evolve2 40 Headset,20,12489.29,249785.8
TXN-07-0482,2026-07-27,Jabra Evolve2 40 Headset,16,12143.59,194297.44
TXN-07-0483,2026-07-09,Cisco CBS110 Network Switch,4,8584.55,34338.2
TXN-07-0484,2026-07-20,Logitech Brio 500 Webcam,8,10445.03,83560.24
TXN-07-0485,2026-07-14,Logitech MX Master 3S,10,8785.4,87854.0
TXN-07-0486,2026-07-02,Logitech Brio 500 Webcam,14,10508.1,147113.4
TXN-07-0487,2026-07-31,APC Back-UPS 1100VA,12,9033.54,108402.48
TXN-07-0488,2026-07-20,Dell P2425H Monitor,8,18038.19,144305.52
TXN-07-0489,2026-07-09,Logitech K380 Keyboard,13,3274.79,42572.27
TXN-07-0490,2026-07-03,APC Back-UPS 1100VA,2,9070.86,18141.72
TXN-07-0491,2026-07-15,Belkin USB-C 7-in-1 Hub,13,6874.8,89372.4
TXN-07-0492,2026-07-01,Dell P2425H Monitor,4,18942.51,75770.04
TXN-07-0493,2026-07-01,Logitech MX Master 3S,3,9296.63,27889.89
TXN-07-0494,2026-07-08,Microsoft LifeCam HD-3000,7,3319.03,23233.21
TXN-07-0495,2026-07-31,Cisco CBS110 Network Switch,7,8186.13,57302.91
TXN-07-0496,2026-07-12,Kingston DataTraveler 64GB,1,660.35,660.35
TXN-07-0497,2026-07-28,Logitech MX Master 3S,1,9011.56,9011.56
TXN-07-0498,2026-07-18,Dell P2425H Monitor,8,19394.27,155154.16
TXN-07-0499,2026-07-09,Logitech MX Master 3S,11,8726.68,95993.48
TXN-07-0500,2026-07-23,HP E24 G5 Monitor,18,20850.25,375304.5
TXN-07-0501,2026-07-09,Logitech K380 Keyboard,2,3138.28,6276.56
TXN-07-0502,2026-07-06,TP-Link UE300 Ethernet Adapter,19,1213.31,23052.89
TXN-07-0503,2026-07-30,Samsung T7 Shield SSD 2TB,9,17083.79,153754.11
TXN-07-0504,2026-07-30,APC Back-UPS 1100VA,16,8888.22,142211.52
TXN-07-0505,2026-07-17,Poly Studio P15 Video Bar,13,34167.01,444171.13
TXN-07-0506,2026-07-30,SanDisk Extreme Portable SSD 1TB,16,10759.53,172152.48
TXN-07-0507,2026-07-05,Logitech MX Master 3S,19,8927.94,169630.86
TXN-07-0508,2026-07-16,Kingston DataTraveler 64GB,13,662.64,8614.32
TXN-07-0509,2026-07-10,Logitech MX Master 3S,7,9500.0,66500.0
TXN-07-0510,2026-07-23,Logitech MX Master 3S,16,8465.36,135445.76
TXN-07-0511,2026-07-13,Belkin USB-C 7-in-1 Hub,7,6248.26,43737.82
TXN-07-0512,2026-07-09,Logitech K380 Keyboard,12,3391.57,40698.84
TXN-07-0513,2026-07-09,Kingston DataTraveler 64GB,3,700.84,2102.52
TXN-07-0514,2026-07-14,HP E24 G5 Monitor,10,22265.75,222657.5
TXN-07-0515,2026-07-01,TP-Link UE300 Ethernet Adapter,4,1142.82,4571.28
TXN-07-0516,2026-07-27,APC Back-UPS 1100VA,10,9057.55,90575.5
TXN-07-0517,2026-07-15,Logitech MX Master 3S,14,9185.93,128603.02
TXN-07-0518,2026-07-17,Cisco CBS110 Network Switch,13,8804.88,114463.44
TXN-07-0519,2026-07-11,HP E24 G5 Monitor,6,21948.27,131689.62
TXN-07-0520,2026-07-18,Dell P2425H Monitor,16,18540.67,296650.72
TXN-07-0521,2026-07-20,Belkin USB-C 7-in-1 Hub,7,6583.32,46083.24
TXN-07-0522,2026-07-29,Logitech Brio 500 Webcam,20,10363.26,207265.2
TXN-07-0523,2026-07-23,Lenovo ThinkVision T24i,16,23176.29,370820.64
TXN-07-0524,2026-07-23,Samsung T7 Shield SSD 2TB,16,17400.73,278411.68
TXN-07-0525,2026-07-28,Kingston DataTraveler 64GB,7,724.53,5071.71
TXN-07-0526,2026-07-17,Poly Studio P15 Video Bar,6,34280.43,205682.58
TXN-07-0527,2026-07-04,Poly Studio P15 Video Bar,5,34836.91,174184.55
TXN-07-0528,2026-07-30,Logitech K380 Keyboard,18,3478.85,62619.3
TXN-07-0529,2026-07-13,Logitech K380 Keyboard,14,3337.19,46720.66
TXN-07-0530,2026-07-28,Kingston DataTraveler 64GB,16,713.81,11420.96
TXN-07-0531,2026-07-02,Logitech K380 Keyboard,4,3364.74,13458.96
TXN-07-0532,2026-07-10,Belkin USB-C 7-in-1 Hub,18,6510.84,117195.12
TXN-07-0533,2026-07-30,HP E24 G5 Monitor,6,21624.88,129749.28
TXN-07-0534,2026-07-13,Microsoft LifeCam HD-3000,2,3490.36,6980.72
TXN-07-0535,2026-07-31,TP-Link UE300 Ethernet Adapter,16,1132.56,18120.96
TXN-07-0536,2026-07-05,Poly Studio P15 Video Bar,17,33447.0,568599.0
TXN-07-0537,2026-07-10,Poly Studio P15 Video Bar,9,33510.9,301598.1
TXN-07-0538,2026-07-30,Kingston DataTraveler 64GB,9,708.13,6373.17
TXN-07-0539,2026-07-03,SanDisk Extreme Portable SSD 1TB,18,11109.4,199969.2
TXN-07-0540,2026-07-31,SanDisk Extreme Portable SSD 1TB,20,11073.46,221469.2
TXN-07-0541,2026-07-14,Belkin USB-C 7-in-1 Hub,4,6795.73,27182.92
TXN-07-0542,2026-07-12,TP-Link UE300 Ethernet Adapter,4,1185.5,4742.0
TXN-07-0543,2026-07-11,Poly Studio P15 Video Bar,17,36140.43,614387.31
TXN-07-0544,2026-07-29,Microsoft LifeCam HD-3000,16,3561.32,56981.12
TXN-07-0545,2026-07-13,Jabra Evolve2 40 Headset,3,12576.01,37728.03
TXN-07-0546,2026-07-06,Kingston DataTraveler 64GB,8,723.74,5789.92
TXN-07-0547,2026-07-21,Jabra Evolve2 40 Headset,20,13140.86,262817.2
TXN-07-0548,2026-07-03,Lenovo ThinkVision T24i,3,22734.26,68202.78
TXN-07-0549,2026-07-17,Microsoft LifeCam HD-3000,19,3372.3,64073.7
TXN-07-0550,2026-07-21,Jabra Evolve2 40 Headset,3,12364.88,37094.64
TXN-07-0551,2026-07-05,Jabra Evolve2 40 Headset,14,13062.21,182870.94
TXN-07-0552,2026-07-23,Logitech K380 Keyboard,4,3293.87,13175.48
TXN-07-0553,2026-07-26,Jabra Evolve2 40 Headset,11,12271.5,134986.5
TXN-07-0554,2026-07-09,HP E24 G5 Monitor,8,22335.8,178686.4
TXN-07-0555,2026-07-13,Samsung T7 Shield SSD 2TB,17,17399.42,295790.14
TXN-07-0556,2026-07-13,SanDisk Extreme Portable SSD 1TB,8,10162.01,81296.08
TXN-07-0557,2026-07-09,APC Back-UPS 1100VA,15,9448.54,141728.1
TXN-07-0558,2026-07-10,SanDisk Extreme Portable SSD 1TB,12,10066.55,120798.6
TXN-07-0559,2026-07-26,Poly Studio P15 Video Bar,15,34764.31,521464.65
TXN-07-0560,2026-07-07,Samsung T7 Shield SSD 2TB,17,18155.64,308645.88
TXN-07-0561,2026-07-07,Samsung T7 Shield SSD 2TB,12,17916.29,214995.48
TXN-07-0562,2026-07-21,Logitech MX Master 3S,11,9116.78,100284.58
TXN-07-0563,2026-07-07,Poly Studio P15 Video Bar,18,34022.86,612411.48
TXN-07-0564,2026-07-08,Microsoft LifeCam HD-3000,17,3430.92,58325.64
TXN-07-0565,2026-07-05,Logitech K380 Keyboard,13,3496.75,45457.75
TXN-07-0566,2026-07-19,Lenovo ThinkVision T24i,1,23606.65,23606.65
TXN-07-0567,2026-07-23,SanDisk Extreme Portable SSD 1TB,16,10359.1,165745.6
TXN-07-0568,2026-07-14,Logitech Brio 500 Webcam,3,10945.68,32837.04
TXN-07-0569,2026-07-10,Microsoft LifeCam HD-3000,11,3512.56,38638.16
TXN-07-0570,2026-07-24,Logitech K380 Keyboard,11,3392.73,37320.03
TXN-07-0571,2026-07-10,Logitech Brio 500 Webcam,10,11231.36,112313.6
TXN-07-0572,2026-07-01,Belkin USB-C 7-in-1 Hub,6,6127.8,36766.8
TXN-07-0573,2026-07-13,Kingston DataTraveler 64GB,17,664.85,11302.45
TXN-07-0574,2026-07-07,Lenovo ThinkVision T24i,11,23907.12,262978.32
TXN-07-0575,2026-07-12,SanDisk Extreme Portable SSD 1TB,20,10766.95,215339.0
TXN-07-0576,2026-07-06,Kingston DataTraveler 64GB,19,697.05,13243.95
TXN-07-0577,2026-07-28,Logitech K380 Keyboard,18,3115.15,56072.7
TXN-07-0578,2026-07-07,SanDisk Extreme Portable SSD 1TB,14,9948.56,139279.84
TXN-07-0579,2026-07-31,Microsoft LifeCam HD-3000,12,3640.52,43686.24
TXN-07-0580,2026-07-08,Kingston DataTraveler 64GB,3,703.93,2111.79
TXN-07-0581,2026-07-31,Logitech K380 Keyboard,11,3385.37,37239.07
TXN-07-0582,2026-07-31,Cisco CBS110 Network Switch,5,8191.04,40955.2
TXN-07-0583,2026-07-09,Poly Studio P15 Video Bar,5,34227.38,171136.9
TXN-07-0584,2026-07-06,Logitech K380 Keyboard,20,3141.48,62829.6
TXN-07-0585,2026-07-31,Samsung T7 Shield SSD 2TB,18,17038.79,306698.22
TXN-07-0586,2026-07-31,APC Back-UPS 1100VA,10,8502.99,85029.9
TXN-07-0587,2026-07-19,Microsoft LifeCam HD-3000,9,3301.61,29714.49
TXN-07-0588,2026-07-28,APC Back-UPS 1100VA,16,8510.03,136160.48
TXN-07-0589,2026-07-25,Samsung T7 Shield SSD 2TB,2,18526.31,37052.62
TXN-07-0590,2026-07-04,Lenovo ThinkVision T24i,5,22531.55,112657.75
TXN-07-0591,2026-07-13,Logitech Brio 500 Webcam,6,11379.15,68274.9
TXN-07-0592,2026-07-22,SanDisk Extreme Portable SSD 1TB,18,10126.36,182274.48
TXN-07-0593,2026-07-28,TP-Link UE300 Ethernet Adapter,8,1156.1,9248.8
TXN-07-0594,2026-07-23,Logitech K380 Keyboard,16,3353.1,53649.6
TXN-07-0595,2026-07-08,Poly Studio P15 Video Bar,14,35631.05,498834.7
TXN-07-0596,2026-07-01,Logitech Brio 500 Webcam,19,11491.84,218344.96
TXN-07-0597,2026-07-09,HP E24 G5 Monitor,6,22771.76,136630.56
TXN-07-0598,2026-07-15,Logitech Brio 500 Webcam,14,11608.93,162525.02
TXN-07-0599,2026-07-17,Jabra Evolve2 40 Headset,13,12621.75,164082.75
TXN-07-0600,2026-07-29,Jabra Evolve2 40 Headset,18,12585.94,226546.92
TXN-07-0601,2026-07-03,Microsoft LifeCam HD-3000,9,3645.86,32812.74
TXN-07-0602,2026-07-18,Jabra Evolve2 40 Headset,5,12047.88,60239.4
TXN-07-0603,2026-07-08,Logitech MX Master 3S,16,9185.79,146972.64
TXN-07-0604,2026-07-31,Lenovo ThinkVision T24i,6,23941.57,143649.42
TXN-07-0605,2026-07-06,Cisco CBS110 Network Switch,5,8754.79,43773.95
TXN-07-0606,2026-07-12,Belkin USB-C 7-in-1 Hub,1,6175.16,6175.16
TXN-07-0607,2026-07-31,Logitech Brio 500 Webcam,7,11457.14,80199.98
TXN-07-0608,2026-07-25,SanDisk Extreme Portable SSD 1TB,13,9903.66,128747.58
TXN-07-0609,2026-07-14,Cisco CBS110 Network Switch,3,8150.34,24451.02
TXN-07-0610,2026-07-26,Samsung T7 Shield SSD 2TB,18,18445.04,332010.72
TXN-07-0611,2026-07-23,Samsung T7 Shield SSD 2TB,13,18111.54,235450.02
TXN-07-0612,2026-07-23,Logitech MX Master 3S,2,8834.99,17669.98
TXN-07-0613,2026-07-02,Lenovo ThinkVision T24i,7,23594.0,165158.0
TXN-07-0614,2026-07-22,Logitech MX Master 3S,7,9204.44,64431.08
TXN-07-0615,2026-07-03,Lenovo ThinkVision T24i,10,23798.81,237988.1
TXN-07-0616,2026-07-04,SanDisk Extreme Portable SSD 1TB,19,10990.44,208818.36
TXN-07-0617,2026-07-16,Logitech Brio 500 Webcam,1,10715.31,10715.31
TXN-07-0618,2026-07-23,Poly Studio P15 Video Bar,8,35795.05,286360.4
TXN-07-0619,2026-07-03,Samsung T7 Shield SSD 2TB,9,17436.53,156928.77
TXN-07-0620,2026-07-20,Poly Studio P15 Video Bar,18,34619.29,623147.22
TXN-07-0621,2026-07-04,Logitech Brio 500 Webcam,12,10784.38,129412.56
TXN-07-0622,2026-07-04,HP E24 G5 Monitor,1,22417.89,22417.89
TXN-07-0623,2026-07-10,Logitech Brio 500 Webcam,5,11137.42,55687.1
TXN-07-0624,2026-07-15,Dell P2425H Monitor,10,19332.61,193326.1
TXN-07-0625,2026-07-29,Microsoft LifeCam HD-3000,11,3318.41,36502.51
TXN-07-0626,2026-07-24,Logitech K380 Keyboard,13,3325.26,43228.38
TXN-07-0627,2026-07-12,Lenovo ThinkVision T24i,8,22863.43,182907.44
TXN-07-0628,2026-07-10,APC Back-UPS 1100VA,8,9304.17,74433.36
TXN-07-0629,2026-07-22,APC Back-UPS 1100VA,1,9510.35,9510.35
TXN-07-0630,2026-07-26,TP-Link UE300 Ethernet Adapter,14,1261.65,17663.1
TXN-07-0631,2026-07-06,Logitech K380 Keyboard,19,3403.2,64660.8
TXN-07-0632,2026-07-03,Logitech K380 Keyboard,10,3108.77,31087.7
TXN-07-0633,2026-07-07,Logitech K380 Keyboard,2,3168.66,6337.32
TXN-07-0634,2026-07-12,Logitech MX Master 3S,3,9414.01,28242.03
TXN-07-0635,2026-07-20,Lenovo ThinkVision T24i,17,22616.6,384482.2
TXN-07-0636,2026-07-10,Jabra Evolve2 40 Headset,8,12069.41,96555.28
TXN-07-0637,2026-07-14,Dell P2425H Monitor,4,19268.0,77072.0
TXN-07-0638,2026-07-09,Microsoft LifeCam HD-3000,3,3402.3,10206.9
TXN-07-0639,2026-07-03,Samsung T7 Shield SSD 2TB,4,18642.8,74571.2
TXN-07-0640,2026-07-17,Logitech MX Master 3S,10,9054.44,90544.4
TXN-07-0641,2026-07-19,Kingston DataTraveler 64GB,3,680.34,2041.02
TXN-07-0642,2026-07-06,TP-Link UE300 Ethernet Adapter,7,1187.92,8315.44
